zip_path,task_name,task,model,timestamp,run_id,basis_folder,modality,task_type,errors,error_rate,passed,total,accuracy_pct,std_pct,log_filename
selective_attention/structure_sensitive/text/counting/anthropic_claude_opus_4_5_20251101_20260416_081901.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,anthropic/claude-opus-4-5@20251101,20260416_081901,anthropic_claude_opus_4_5_20251101_20260416_081901,structure_sensitive,text,counting,0,0.0,308,390,78.97,40.8,anthropic_claude_opus_4_5_20251101_20260416_081901.log
selective_attention/structure_sensitive/text/counting/anthropic_claude_opus_4_6_default_20260416_082008.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,anthropic/claude-opus-4-6@default,20260416_082008,anthropic_claude_opus_4_6_default_20260416_082008,structure_sensitive,text,counting,0,0.0,308,390,78.97,40.8,anthropic_claude_opus_4_6_default_20260416_082008.log
selective_attention/structure_sensitive/text/counting/anthropic_claude_sonnet_4_5_20250929_20260416_083318.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,anthropic/claude-sonnet-4-5@20250929,20260416_083318,anthropic_claude_sonnet_4_5_20250929_20260416_083318,structure_sensitive,text,counting,0,0.0,277,390,71.03,45.42,anthropic_claude_sonnet_4_5_20250929_20260416_083318.log
selective_attention/structure_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260416_185132.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,anthropic/claude-sonnet-4-6@default,20260416_185132,anthropic_claude_sonnet_4_6_default_20260416_185132,structure_sensitive,text,counting,0,0.0,286,390,73.33,44.28,anthropic_claude_sonnet_4_6_default_20260416_185132.log
selective_attention/structure_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260416_080719.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,deepseek-ai/deepseek-v3.2,20260416_080719,deepseek_ai_deepseek_v3.2_20260416_080719,structure_sensitive,text,counting,0,0.0,170,390,43.59,49.65,deepseek_ai_deepseek_v3.2_20260416_080719.log
selective_attention/structure_sensitive/text/counting/google_gemini_2.0_flash_20260416_075442.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,google/gemini-2.0-flash,20260416_075442,google_gemini_2.0_flash_20260416_075442,structure_sensitive,text,counting,0,0.0,207,390,53.08,49.97,google_gemini_2.0_flash_20260416_075442.log
selective_attention/structure_sensitive/text/counting/google_gemini_2.5_flash_20260416_081737.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,google/gemini-2.5-flash,20260416_081737,google_gemini_2.5_flash_20260416_081737,structure_sensitive,text,counting,0,0.0,366,390,93.85,24.06,google_gemini_2.5_flash_20260416_081737.log
selective_attention/structure_sensitive/text/counting/google_gemini_2.5_pro_20260416_082417.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,google/gemini-2.5-pro,20260416_082417,google_gemini_2.5_pro_20260416_082417,structure_sensitive,text,counting,0,0.0,324,390,83.08,37.54,google_gemini_2.5_pro_20260416_082417.log
selective_attention/structure_sensitive/text/counting/google_gemini_3.1_pro_preview_20260416_120037.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,google/gemini-3.1-pro-preview,20260416_120037,google_gemini_3.1_pro_preview_20260416_120037,structure_sensitive,text,counting,0,0.0,322,390,82.56,37.99,google_gemini_3.1_pro_preview_20260416_120037.log
selective_attention/structure_sensitive/text/counting/google_gemini_3_flash_preview_20260415_234322.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,google/gemini-3-flash-preview,20260415_234322,google_gemini_3_flash_preview_20260415_234322,structure_sensitive,text,counting,0,0.0,322,390,82.56,37.99,google_gemini_3_flash_preview_20260415_234322.log
selective_attention/structure_sensitive/text/counting/openai_gpt_5.4_2026_03_05_20260416_083224.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,openai/gpt-5.4-2026-03-05,20260416_083224,openai_gpt_5.4_2026_03_05_20260416_083224,structure_sensitive,text,counting,0,0.0,277,390,71.03,45.42,openai_gpt_5.4_2026_03_05_20260416_083224.log
selective_attention/structure_sensitive/text/counting/openai_gpt_5.4_mini_2026_03_17_20260416_075451.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,openai/gpt-5.4-mini-2026-03-17,20260416_075451,openai_gpt_5.4_mini_2026_03_17_20260416_075451,structure_sensitive,text,counting,0,0.0,276,390,70.77,45.54,openai_gpt_5.4_mini_2026_03_17_20260416_075451.log
selective_attention/structure_sensitive/text/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_075456.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,qwen/qwen3-235b-a22b-instruct-2507,20260416_075456,qwen_qwen3_235b_a22b_instruct_2507_20260416_075456,structure_sensitive,text,counting,0,0.0,232,390,59.49,49.15,qwen_qwen3_235b_a22b_instruct_2507_20260416_075456.log
selective_attention/structure_sensitive/text/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_075459.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,qwen/qwen3-next-80b-a3b-instruct,20260416_075459,qwen_qwen3_next_80b_a3b_instruct_20260416_075459,structure_sensitive,text,counting,0,0.0,195,390,50.0,50.06,qwen_qwen3_next_80b_a3b_instruct_20260416_075459.log
selective_attention/structure_sensitive/text/counting/zai_glm_5_20260416_083631.log,selective attention - structure sensitive text counting,selective attention - structure sensitive text counting,zai/glm-5,20260416_083631,zai_glm_5_20260416_083631,structure_sensitive,text,counting,0,0.0,328,390,84.1,36.61,zai_glm_5_20260416_083631.log
selective_attention/structure_sensitive/text/filtering/anthropic_claude_opus_4_5_20251101_20260416_080549.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,anthropic/claude-opus-4-5@20251101,20260416_080549,anthropic_claude_opus_4_5_20251101_20260416_080549,structure_sensitive,text,filtering,0,0.0,334,390,85.64,35.11,anthropic_claude_opus_4_5_20251101_20260416_080549.log
selective_attention/structure_sensitive/text/filtering/anthropic_claude_opus_4_6_default_20260416_081250.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,anthropic/claude-opus-4-6@default,20260416_081250,anthropic_claude_opus_4_6_default_20260416_081250,structure_sensitive,text,filtering,0,0.0,322,390,82.56,37.99,anthropic_claude_opus_4_6_default_20260416_081250.log
selective_attention/structure_sensitive/text/filtering/anthropic_claude_sonnet_4_5_20250929_20260416_081313.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,anthropic/claude-sonnet-4-5@20250929,20260416_081313,anthropic_claude_sonnet_4_5_20250929_20260416_081313,structure_sensitive,text,filtering,0,0.0,291,390,74.62,43.58,anthropic_claude_sonnet_4_5_20250929_20260416_081313.log
selective_attention/structure_sensitive/text/filtering/anthropic_claude_sonnet_4_6_default_20260416_184956.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,anthropic/claude-sonnet-4-6@default,20260416_184956,anthropic_claude_sonnet_4_6_default_20260416_184956,structure_sensitive,text,filtering,0,0.0,269,390,68.97,46.32,anthropic_claude_sonnet_4_6_default_20260416_184956.log
selective_attention/structure_sensitive/text/filtering/deepseek_ai_deepseek_v3.2_20260416_080034.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,deepseek-ai/deepseek-v3.2,20260416_080034,deepseek_ai_deepseek_v3.2_20260416_080034,structure_sensitive,text,filtering,0,0.0,150,390,38.46,48.71,deepseek_ai_deepseek_v3.2_20260416_080034.log
selective_attention/structure_sensitive/text/filtering/google_gemini_2.0_flash_20260416_075414.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,google/gemini-2.0-flash,20260416_075414,google_gemini_2.0_flash_20260416_075414,structure_sensitive,text,filtering,0,0.0,249,390,63.85,48.11,google_gemini_2.0_flash_20260416_075414.log
selective_attention/structure_sensitive/text/filtering/google_gemini_2.5_flash_20260416_081413.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,google/gemini-2.5-flash,20260416_081413,google_gemini_2.5_flash_20260416_081413,structure_sensitive,text,filtering,0,0.0,374,390,95.9,19.86,google_gemini_2.5_flash_20260416_081413.log
selective_attention/structure_sensitive/text/filtering/google_gemini_2.5_pro_20260416_190009.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,google/gemini-2.5-pro,20260416_190009,google_gemini_2.5_pro_20260416_190009,structure_sensitive,text,filtering,0,0.0,367,390,94.1,23.59,google_gemini_2.5_pro_20260416_190009.log
selective_attention/structure_sensitive/text/filtering/google_gemini_3.1_pro_preview_20260416_114907.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,google/gemini-3.1-pro-preview,20260416_114907,google_gemini_3.1_pro_preview_20260416_114907,structure_sensitive,text,filtering,1,0.002564102564102564,320,390,82.05,38.43,google_gemini_3.1_pro_preview_20260416_114907.log
selective_attention/structure_sensitive/text/filtering/google_gemini_3_flash_preview_20260415_235136.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,google/gemini-3-flash-preview,20260415_235136,google_gemini_3_flash_preview_20260415_235136,structure_sensitive,text,filtering,0,0.0,353,390,90.51,29.34,google_gemini_3_flash_preview_20260415_235136.log
selective_attention/structure_sensitive/text/filtering/openai_gpt_5.4_2026_03_05_20260416_075650.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,openai/gpt-5.4-2026-03-05,20260416_075650,openai_gpt_5.4_2026_03_05_20260416_075650,structure_sensitive,text,filtering,0,0.0,304,390,77.95,41.51,openai_gpt_5.4_2026_03_05_20260416_075650.log
selective_attention/structure_sensitive/text/filtering/openai_gpt_5.4_mini_2026_03_17_20260416_075726.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,openai/gpt-5.4-mini-2026-03-17,20260416_075726,openai_gpt_5.4_mini_2026_03_17_20260416_075726,structure_sensitive,text,filtering,0,0.0,248,390,63.59,48.18,openai_gpt_5.4_mini_2026_03_17_20260416_075726.log
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_235b_a22b_instruct_2507_20260416_075514.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,qwen/qwen3-235b-a22b-instruct-2507,20260416_075514,qwen_qwen3_235b_a22b_instruct_2507_20260416_075514,structure_sensitive,text,filtering,0,0.0,177,390,45.38,49.85,qwen_qwen3_235b_a22b_instruct_2507_20260416_075514.log
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,qwen/qwen3-next-80b-a3b-instruct,20260416_080112,qwen_qwen3_next_80b_a3b_instruct_20260416_080112,structure_sensitive,text,filtering,0,0.0,62,390,15.9,36.61,qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,selective attention - structure sensitive text filtering,zai/glm-5,20260416_192320,zai_glm_5_20260416_192320,structure_sensitive,text,filtering,1,0.002564102564102564,330,390,84.62,36.13,zai_glm_5_20260416_192320.log
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,anthropic/claude-opus-4-5@20251101,20260416_201112,anthropic_claude_opus_4_5_20251101_20260416_201112,structure_sensitive,visual,counting,0,0.0,244,360,67.78,46.8,anthropic_claude_opus_4_5_20251101_20260416_201112.log
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,anthropic/claude-opus-4-6@default,20260416_195435,anthropic_claude_opus_4_6_default_20260416_195435,structure_sensitive,visual,counting,0,0.0,242,360,67.22,47.01,anthropic_claude_opus_4_6_default_20260416_195435.log
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,anthropic/claude-sonnet-4-5@20250929,20260416_193917,anthropic_claude_sonnet_4_5_20250929_20260416_193917,structure_sensitive,visual,counting,0,0.0,202,360,56.11,49.69,anthropic_claude_sonnet_4_5_20250929_20260416_193917.log
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,anthropic/claude-sonnet-4-6@default,20260416_201112,anthropic_claude_sonnet_4_6_default_20260416_201112,structure_sensitive,visual,counting,0,0.0,183,360,50.83,50.06,anthropic_claude_sonnet_4_6_default_20260416_201112.log
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,deepseek-ai/deepseek-v3.2,20260416_201139,deepseek_ai_deepseek_v3.2_20260416_201139,structure_sensitive,visual,counting,11,0.030555555555555555,55,360,15.28,36.03,deepseek_ai_deepseek_v3.2_20260416_201139.log
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,google/gemini-2.0-flash,20260416_201056,google_gemini_2.0_flash_20260416_201056,structure_sensitive,visual,counting,0,0.0,189,360,52.5,50.01,google_gemini_2.0_flash_20260416_201056.log
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,google/gemini-2.5-flash,20260416_195749,google_gemini_2.5_flash_20260416_195749,structure_sensitive,visual,counting,0,0.0,284,360,78.89,40.87,google_gemini_2.5_flash_20260416_195749.log
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,google/gemini-2.5-pro,20260416_195951,google_gemini_2.5_pro_20260416_195951,structure_sensitive,visual,counting,0,0.0,303,360,84.17,36.56,google_gemini_2.5_pro_20260416_195951.log
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,google/gemini-3.1-pro-preview,20260416_201608,google_gemini_3.1_pro_preview_20260416_201608,structure_sensitive,visual,counting,0,0.0,356,360,98.89,10.5,google_gemini_3.1_pro_preview_20260416_201608.log
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,google/gemini-3-flash-preview,20260416_194647,google_gemini_3_flash_preview_20260416_194647,structure_sensitive,visual,counting,0,0.0,345,360,95.83,20.01,google_gemini_3_flash_preview_20260416_194647.log
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,openai/gpt-5.4-2026-03-05,20260416_195322,openai_gpt_5.4_2026_03_05_20260416_195322,structure_sensitive,visual,counting,0,0.0,225,360,62.5,48.48,openai_gpt_5.4_2026_03_05_20260416_195322.log
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,openai/gpt-5.4-mini-2026-03-17,20260416_201036,openai_gpt_5.4_mini_2026_03_17_20260416_201036,structure_sensitive,visual,counting,0,0.0,202,360,56.11,49.69,openai_gpt_5.4_mini_2026_03_17_20260416_201036.log
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,qwen/qwen3-235b-a22b-instruct-2507,20260416_201053,qwen_qwen3_235b_a22b_instruct_2507_20260416_201053,structure_sensitive,visual,counting,0,0.0,30,360,8.33,27.68,qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,qwen/qwen3-next-80b-a3b-instruct,20260416_201025,qwen_qwen3_next_80b_a3b_instruct_20260416_201025,structure_sensitive,visual,counting,2,0.005555555555555556,28,360,7.78,26.82,qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,selective attention - structure sensitive visual counting,zai/glm-5,20260416_220620,zai_glm_5_20260416_220620,structure_sensitive,visual,counting,3,0.008333333333333333,64,360,17.78,38.29,zai_glm_5_20260416_220620.log
selective_attention/structure_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260416_193351.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,anthropic/claude-opus-4-5@20251101,20260416_193351,anthropic_claude_opus_4_5_20251101_20260416_193351,structure_sensitive,visual,filtering,0,0.0,162,360,45.0,49.82,anthropic_claude_opus_4_5_20251101_20260416_193351.log
selective_attention/structure_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260416_193430.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,anthropic/claude-opus-4-6@default,20260416_193430,anthropic_claude_opus_4_6_default_20260416_193430,structure_sensitive,visual,filtering,0,0.0,164,360,45.56,49.87,anthropic_claude_opus_4_6_default_20260416_193430.log
selective_attention/structure_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260416_193427.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,anthropic/claude-sonnet-4-5@20250929,20260416_193427,anthropic_claude_sonnet_4_5_20250929_20260416_193427,structure_sensitive,visual,filtering,0,0.0,109,360,30.28,46.01,anthropic_claude_sonnet_4_5_20250929_20260416_193427.log
selective_attention/structure_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260416_193427.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,anthropic/claude-sonnet-4-6@default,20260416_193427,anthropic_claude_sonnet_4_6_default_20260416_193427,structure_sensitive,visual,filtering,0,0.0,136,360,37.78,48.55,anthropic_claude_sonnet_4_6_default_20260416_193427.log
selective_attention/structure_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260416_195525.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,deepseek-ai/deepseek-v3.2,20260416_195525,deepseek_ai_deepseek_v3.2_20260416_195525,structure_sensitive,visual,filtering,19,0.05277777777777778,21,360,5.83,23.47,deepseek_ai_deepseek_v3.2_20260416_195525.log
selective_attention/structure_sensitive/visual/filtering/google_gemini_2.0_flash_20260416_193904.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,google/gemini-2.0-flash,20260416_193904,google_gemini_2.0_flash_20260416_193904,structure_sensitive,visual,filtering,0,0.0,144,360,40.0,49.06,google_gemini_2.0_flash_20260416_193904.log
selective_attention/structure_sensitive/visual/filtering/google_gemini_2.5_flash_20260416_193636.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,google/gemini-2.5-flash,20260416_193636,google_gemini_2.5_flash_20260416_193636,structure_sensitive,visual,filtering,0,0.0,287,360,79.72,40.26,google_gemini_2.5_flash_20260416_193636.log
selective_attention/structure_sensitive/visual/filtering/google_gemini_2.5_pro_20260416_194240.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,google/gemini-2.5-pro,20260416_194240,google_gemini_2.5_pro_20260416_194240,structure_sensitive,visual,filtering,0,0.0,315,360,87.5,33.12,google_gemini_2.5_pro_20260416_194240.log
selective_attention/structure_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_195156.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,google/gemini-3.1-pro-preview,20260416_195156,google_gemini_3.1_pro_preview_20260416_195156,structure_sensitive,visual,filtering,0,0.0,350,360,97.22,16.46,google_gemini_3.1_pro_preview_20260416_195156.log
selective_attention/structure_sensitive/visual/filtering/google_gemini_3_flash_preview_20260416_190150.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,google/gemini-3-flash-preview,20260416_190150,google_gemini_3_flash_preview_20260416_190150,structure_sensitive,visual,filtering,0,0.0,330,360,91.67,27.68,google_gemini_3_flash_preview_20260416_190150.log
selective_attention/structure_sensitive/visual/filtering/openai_gpt_5.4_2026_03_05_20260416_193306.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,openai/gpt-5.4-2026-03-05,20260416_193306,openai_gpt_5.4_2026_03_05_20260416_193306,structure_sensitive,visual,filtering,0,0.0,209,360,58.06,49.42,openai_gpt_5.4_2026_03_05_20260416_193306.log
selective_attention/structure_sensitive/visual/filtering/openai_gpt_5.4_mini_2026_03_17_20260416_225200.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,openai/gpt-5.4-mini-2026-03-17,20260416_225200,openai_gpt_5.4_mini_2026_03_17_20260416_225200,structure_sensitive,visual,filtering,0,0.0,99,360,27.5,44.71,openai_gpt_5.4_mini_2026_03_17_20260416_225200.log
selective_attention/structure_sensitive/visual/filtering/qwen_qwen3_235b_a22b_instruct_2507_20260416_195350.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,qwen/qwen3-235b-a22b-instruct-2507,20260416_195350,qwen_qwen3_235b_a22b_instruct_2507_20260416_195350,structure_sensitive,visual,filtering,0,0.0,30,360,8.33,27.68,qwen_qwen3_235b_a22b_instruct_2507_20260416_195350.log
selective_attention/structure_sensitive/visual/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_195309.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,qwen/qwen3-next-80b-a3b-instruct,20260416_195309,qwen_qwen3_next_80b_a3b_instruct_20260416_195309,structure_sensitive,visual,filtering,0,0.0,30,360,8.33,27.68,qwen_qwen3_next_80b_a3b_instruct_20260416_195309.log
selective_attention/structure_sensitive/visual/filtering/zai_glm_5_20260416_221835.log,selective attention - structure sensitive visual filtering,selective attention - structure sensitive visual filtering,zai/glm-5,20260416_221835,zai_glm_5_20260416_221835,structure_sensitive,visual,filtering,6,0.016666666666666666,13,360,3.61,18.68,zai_glm_5_20260416_221835.log
